"Participant_ID","Sex","Age","Handedness","part","rt","response","correct","coherent_direction","coherence","target_color_proportion","dot_color_final"
12,"女",23,"右","color_formal","716","d",1,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","856","d",0,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","936","k",1,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1144","k",1,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","627","d",1,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","705","d",1,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","711","d",1,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","988","k",1,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","575","d",0,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","751","d",1,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","889","k",1,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","728","d",0,0,0,0.5175,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","741","d",1,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1080","d",1,0,0,0.5175,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","830","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","878","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","762","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1146","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","960","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1112","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","733","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","616","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","611","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1522","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","877","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1126","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","622","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","567","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","792","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","850","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1246","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","931","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","661","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","693","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1230","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","760","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1091","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","762","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","1184","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","734","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","877","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","635","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","561","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","677","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","899","d",0,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","664","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","961","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","785","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","622","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","926","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","587","d",1,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","color_formal","793","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","949","k",1,0,0,0.51,"[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]"
12,"女",23,"右","color_formal","1163","k",0,0,0,0.51,"[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]"
12,"女",23,"右","motion_pract","782","arrowright",1,0,0.24,0,"[""white""]"
12,"女",23,"右","motion_pract","776","arrowright",1,0,0.24,0,"[""white""]"
12,"女",23,"右","motion_pract","689","arrowleft",1,180,0.24,0,"[""white""]"
12,"女",23,"右","motion_pract","691","arrowleft",1,180,0.24,0,"[""white""]"
12,"女",23,"右","motion_pract","702","arrowleft",1,180,0.22,0,"[""white""]"
12,"女",23,"右","motion_pract","820","arrowleft",1,180,0.22,0,"[""white""]"
12,"女",23,"右","motion_pract","561","arrowright",1,0,0.22,0,"[""white""]"
12,"女",23,"右","motion_pract","644","arrowright",1,0,0.22,0,"[""white""]"
12,"女",23,"右","motion_pract","659","arrowright",1,0,0.2,0,"[""white""]"
12,"女",23,"右","motion_pract","620","arrowleft",1,180,0.2,0,"[""white""]"
12,"女",23,"右","motion_pract","805","arrowright",1,0,0.2,0,"[""white""]"
12,"女",23,"右","motion_pract","645","arrowleft",1,180,0.2,0,"[""white""]"
12,"女",23,"右","motion_pract","744","arrowright",1,0,0.18,0,"[""white""]"
12,"女",23,"右","motion_pract","812","arrowleft",1,180,0.18,0,"[""white""]"
12,"女",23,"右","motion_pract","694","arrowright",1,0,0.18,0,"[""white""]"
12,"女",23,"右","motion_pract","553","arrowleft",1,180,0.18,0,"[""white""]"
12,"女",23,"右","motion_pract","655","arrowleft",1,180,0.16,0,"[""white""]"
12,"女",23,"右","motion_pract","677","arrowright",1,0,0.16,0,"[""white""]"
12,"女",23,"右","motion_pract","701","arrowleft",1,180,0.16,0,"[""white""]"
12,"女",23,"右","motion_pract","703","arrowright",1,0,0.16,0,"[""white""]"
12,"女",23,"右","motion_pract","725","arrowright",1,0,0.14,0,"[""white""]"
12,"女",23,"右","motion_pract","605","arrowright",1,0,0.14,0,"[""white""]"
12,"女",23,"右","motion_pract","542","arrowleft",1,180,0.14,0,"[""white""]"
12,"女",23,"右","motion_pract","657","arrowleft",1,180,0.14,0,"[""white""]"
12,"女",23,"右","motion_pract","906","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","727","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","661","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","895","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","903","arrowright",1,0,0.1,0,"[""white""]"
12,"女",23,"右","motion_pract","862","arrowleft",1,180,0.1,0,"[""white""]"
12,"女",23,"右","motion_pract","614","arrowright",1,0,0.1,0,"[""white""]"
12,"女",23,"右","motion_pract","701","arrowleft",1,180,0.1,0,"[""white""]"
12,"女",23,"右","motion_pract","765","arrowleft",1,180,0.08,0,"[""white""]"
12,"女",23,"右","motion_pract","857","arrowleft",0,0,0.08,0,"[""white""]"
12,"女",23,"右","motion_pract","950","arrowleft",1,180,0.1,0,"[""white""]"
12,"女",23,"右","motion_pract","707","arrowright",1,0,0.1,0,"[""white""]"
12,"女",23,"右","motion_pract","851","arrowleft",1,180,0.1,0,"[""white""]"
12,"女",23,"右","motion_pract","1266","arrowleft",0,0,0.1,0,"[""white""]"
12,"女",23,"右","motion_pract","954","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","818","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","702","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","904","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","875","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","647","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","690","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","739","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","814","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","792","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","983","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","875","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","856","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","771","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","813","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","1021","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","756","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","841","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","817","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","813","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","722","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","772","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","875","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","1148","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","876","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","1040","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","850","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","663","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","913","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","808","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","896","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","751","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","747","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","938","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","653","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","724","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","780","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","1136","arrowleft",0,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","690","arrowright",1,0,0.14,0,"[""white""]"
12,"女",23,"右","motion_pract","873","arrowright",1,0,0.14,0,"[""white""]"
12,"女",23,"右","motion_pract","607","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_pract","828","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","879","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","1011","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","734","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","753","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","774","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","639","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","785","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","944","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","1309","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","773","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","946","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","907","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","880","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","924","arrowleft",0,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","948","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","1068","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","756","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","631","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","589","arrowright",1,0,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","872","arrowleft",1,180,0.12,0,"[""white""]"
12,"女",23,"右","motion_formal","890","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","1055","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","679","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","621","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","761","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","756","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","730","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","760","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","815","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","670","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","664","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","692","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","1123","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","803","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","709","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","922","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","780","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","760","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","772","arrowleft",1,180,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","720","arrowright",1,0,0.1065,0,"[""white""]"
12,"女",23,"右","motion_formal","1075","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","759","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","692","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","822","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","888","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","675","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","1029","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","650","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","790","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","1015","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","659","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","1001","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","623","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","1306","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","930","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","873","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","1116","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","1359","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","975","arrowleft",1,180,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","968","arrowright",1,0,0.0885,0,"[""white""]"
12,"女",23,"右","motion_formal","645","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1445","arrowleft",0,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1159","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1201","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1334","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","872","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","791","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1433","arrowleft",0,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","985","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1045","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1078","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","875","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1393","arrowright",0,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","755","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","966","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","764","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1140","arrowleft",0,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1035","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","689","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","987","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1075","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","733","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","818","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","825","arrowleft",0,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1095","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1257","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","534","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1140","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","862","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","927","arrowleft",0,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1145","arrowright",0,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","710","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","897","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","688","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","718","arrowright",0,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","894","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","906","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","758","arrowleft",1,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1058","arrowright",1,0,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","1223","arrowright",0,180,0.0705,0,"[""white""]"
12,"女",23,"右","motion_formal","736","arrowleft",1,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","870","arrowright",1,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","765","arrowright",1,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","1007","arrowleft",1,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","760","arrowleft",1,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","810","arrowleft",1,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","664","arrowright",1,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","763","arrowright",1,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","1351","arrowright",1,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","1423","arrowleft",1,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","1109","arrowright",1,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","703","arrowleft",1,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","602","arrowright",1,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","810","arrowleft",1,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","720","arrowright",1,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","714","arrowleft",1,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","1723","arrowleft",1,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","791","arrowleft",0,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","1771","arrowright",0,180,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","1067","arrowright",1,0,0.075,0,"[""white""]"
12,"女",23,"右","motion_formal","908","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","846","arrowright",1,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","813","arrowright",1,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","841","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","764","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","987","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","768","arrowright",1,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","1508","arrowright",1,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","1576","arrowleft",0,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","1691","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","1427","arrowright",1,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","1292","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","1085","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","924","arrowright",1,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","928","arrowright",1,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","1775","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","969","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","1386","arrowright",1,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","793","arrowleft",1,180,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","933","arrowright",1,0,0.066,0,"[""white""]"
12,"女",23,"右","motion_formal","792","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","1626","arrowleft",0,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","701","arrowright",1,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","859","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","720","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","1339","arrowright",1,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","721","arrowright",1,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","724","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","1101","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","758","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","774","arrowright",1,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","1677","arrowright",1,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","825","arrowright",1,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","2110","arrowright",1,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","2243","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","1138","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","824","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","1519","arrowright",1,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","1646","arrowleft",1,180,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","1341","arrowright",1,0,0.0525000000000001,0,"[""white""]"
12,"女",23,"右","motion_formal","1157","arrowleft",1,180,0.0390000000000001,0,"[""white""]"
