"success","rt","part","trial_type","trial_index","time_elapsed","internal_node_id","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","task","correct_responce","revs","correctNum","totalTrials","proportionColor","proportionMotion","data_label"
"","764","color_formal","rdk","1163","1088451","0.0-0.0-2.0-4.0-1.3-0.3-0.3-1.90","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51","0","circle","black","3","2","2","16.644444444444446","[14,16,17,16,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,16,17,16,17,16,17,17,17,17,15,17,16,17,17,18,18,15,15,17,17,16,17,17,17,17,17]","45","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1164","1089454","0.0-0.0-2.0-4.0-1.3-0.3-0.3-0.91","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","923","color_formal","rdk","1165","1090377","0.0-0.0-2.0-4.0-1.3-0.3-0.3-1.91","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51","0","circle","black","3","2","2","16.654545454545456","[14,16,17,16,17,17,17,17,17,17,17,16,17,17,16,17,17,17,16,16,16,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,16,17,16,17,16,16]","55","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1166","1091381","0.0-0.0-2.0-4.0-1.3-0.3-0.3-0.92","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","824","color_formal","rdk","1167","1092207","0.0-0.0-2.0-4.0-1.3-0.3-0.3-1.92","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51","0","circle","black","3","2","2","16.48","[5,19,16,14,12,17,17,17,17,17,17,17,17,17,24,9,17,17,16,17,17,17,17,17,16,17,17,16,17,21,17,20,10,23,14,19,11,23,17,14,17,12,16,24,17,14,19,13,19,14]","50","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1168","1093209","0.0-0.0-2.0-4.0-1.3-0.3-0.3-0.93","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","851","color_formal","rdk","1169","1094061","0.0-0.0-2.0-4.0-1.3-0.3-0.3-1.93","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51","0","circle","black","3","2","2","16.627450980392158","[9,14,18,16,17,17,17,17,16,18,17,17,16,17,17,17,17,17,17,17,17,17,17,16,18,15,17,17,17,17,17,17,17,17,16,17,17,16,17,17,16,17,17,17,16,16,17,17,17,17,17]","51","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1170","1095063","0.0-0.0-2.0-4.0-1.3-0.3-0.3-0.94","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","843","color_formal","rdk","1171","1095907","0.0-0.0-2.0-4.0-1.3-0.3-0.3-1.94","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51","0","circle","black","3","2","2","16.50980392156863","[2,17,17,17,17,17,17,17,17,17,17,17,17,16,16,17,17,16,17,16,16,17,16,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17]","51","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1172","1096909","0.0-0.0-2.0-4.0-1.3-0.3-0.3-0.95","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","961","color_formal","rdk","1173","1097871","0.0-0.0-2.0-4.0-1.3-0.3-0.3-1.95","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51","0","circle","black","3","2","2","16.586206896551722","[5,23,14,19,11,29,11,22,4,20,22,16,15,17,14,13,23,17,16,10,24,16,16,11,17,28,6,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17]","58","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","","html-keyboard-response","1174","1100378","0.0-0.0-2.0-4.0-1.3-0.3-1.3","null","<p style='font-size: 35px; color: white'>您的正确率为： 58% 。平均反应时为：888毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1175","1100880","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.96","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","745","color_formal","rdk","1176","1101627","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.96","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.795454545454547","[15,30,6,16,20,10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17]","44","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1177","1102629","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.97","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","851","color_formal","rdk","1178","1103482","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.97","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.88235294117647","[14,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17]","51","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1179","1104485","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.98","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","613","color_formal","rdk","1180","1105099","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.98","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.64864864864865","[10,16,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17]","37","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1181","1106101","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.99","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","684","color_formal","rdk","1182","1106787","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.99","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.5609756097561","[7,17,17,18,15,16,17,17,17,16,17,17,17,16,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16]","41","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1183","1107789","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.100","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","741","color_formal","rdk","1184","1108533","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.100","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.31111111111111","[5,21,18,10,14,11,17,17,17,17,16,17,17,17,18,17,16,16,17,17,17,16,17,16,17,17,17,17,17,16,17,17,17,16,17,17,16,17,17,17,17,16,17,17,17]","45","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1185","1109534","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.101","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","685","color_formal","rdk","1186","1110220","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.101","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.536585365853657","[7,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,15,20,14,17,16,17,17,17,17,16,17,17,16,17,17,16,17,17,17,17]","41","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1187","1111222","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.102","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","796","color_formal","rdk","1188","1112019","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.102","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.5","[4,13,17,17,16,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,18,15,16,16,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,18,22,11,16,17,17]","48","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1189","1113022","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.103","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","756","color_formal","rdk","1190","1113780","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.103","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.347826086956523","[3,13,16,16,17,16,17,16,17,17,17,16,17,17,17,16,17,17,17,16,17,17,17,17,17,17,18,16,17,16,17,16,17,17,17,17,17,17,17,17,16,16,21,12,17,17]","46","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1191","1114783","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.104","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","983","color_formal","rdk","1192","1115767","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.104","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.610169491525422","[6,17,17,17,16,22,12,17,17,16,17,17,16,17,17,17,17,17,17,17,16,17,17,16,17,17,17,16,18,17,17,17,17,17,17,17,16,17,17,17,16,17,17,16,17,16,17,17,17,17,16,17,17,16,17,17,17,16,17]","59","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1193","1116770","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.105","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1004","color_formal","rdk","1194","1117776","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.105","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.491803278688526","[3,13,16,16,17,16,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,16,16,17,17,17,17,17,17,16,17,17,17]","61","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1195","1118778","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.106","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","961","color_formal","rdk","1196","1119741","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.106","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.620689655172413","[7,17,21,11,17,16,17,17,17,24,9,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17]","58","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1197","1120743","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.107","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1072","color_formal","rdk","1198","1121817","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.107","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.6875","[8,17,17,16,16,17,17,17,17,17,16,17,17,17,17,17,15,17,20,14,17,17,17,17,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,16,17,17]","64","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1199","1122818","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.108","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","753","color_formal","rdk","1200","1123573","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.108","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.755555555555556","[15,16,17,17,17,17,17,17,17,17,16,17,17,17,17,16,20,14,17,17,17,17,17,17,16,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,16,17,16,17,16]","45","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1201","1124576","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.109","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","937","color_formal","rdk","1202","1125515","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.109","k","","false","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.607142857142858","[7,17,17,16,16,17,17,17,17,17,17,16,17,16,17,17,17,17,17,16,16,17,17,17,17,16,17,17,16,17,17,17,17,19,16,15,16,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17]","56","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1203","1126518","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.110","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","700","color_formal","rdk","1204","1127221","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.110","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.595238095238095","[13,16,17,17,17,15,16,17,17,17,17,17,17,17,17,17,17,16,17,16,17,16,17,17,16,17,16,17,17,17,17,15,17,17,17,17,17,17,15,17,17,17]","42","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1205","1128224","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.111","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","777","color_formal","rdk","1206","1129003","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.111","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.5531914893617","[7,16,17,16,17,17,16,17,16,17,16,17,17,17,17,17,16,18,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,16,17,16,17,17]","47","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1207","1130005","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.112","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","846","color_formal","rdk","1208","1130853","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.112","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.58823529411765","[9,18,16,15,17,16,23,11,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,16,17,16,17,16,16,17,17,17,16,17,16,17,17,17,17,17,16,17]","51","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1209","1131855","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.113","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","857","color_formal","rdk","1210","1132713","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.113","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.607843137254903","[8,17,16,17,16,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,18,16,17,17,16,17,17,16,17,16,17,17,17,17,17,16,17,17,16,17,16,17,17,17,16,17]","51","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1211","1133716","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.114","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","732","color_formal","rdk","1212","1134450","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.114","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.727272727272727","[12,15,19,14,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17]","44","568","461","false","20","20","black","1","false","1","1","2194","1234","","d","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1213","1135453","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.115","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1084","color_formal","rdk","1214","1136539","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.115","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.73846153846154","[10,15,16,17,17,17,17,17,17,17,16,17,17,17,22,11,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,18,16,17,16,17,17,17,17,17,17,16,17,18]","65","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1215","1137544","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.116","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","992","color_formal","rdk","1216","1138538","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.116","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.533333333333335","[1,13,17,18,15,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17]","60","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1217","1139541","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.117","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1008","color_formal","rdk","1218","1140552","0.0-0.0-2.0-4.0-1.4-0.4-0.4-1.117","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11.36356346009201","0.51125","0","circle","black","3","2","2","16.540983606557376","[6,9,31,3,15,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,18]","61","568","461","false","20","20","black","1","false","1","1","2194","1234","","k","","","","","","staircase_color"
"","null","fixation","html-keyboard-response","1219","1141555","0.0-0.0-2.0-4.0-1.4-0.4-0.4-0.118","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
