"success","rt","part","trial_type","trial_index","time_elapsed","internal_node_id","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","task","correct_responce","revs","correctNum","totalTrials","proportionColor","proportionMotion","data_label"
"","null","","html-keyboard-response","119","82508","0.0-0.0-2.0-0.0-1.0-0.0-0.0-2.38","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","120","83025","0.0-0.0-2.0-0.0-1.0-0.0-0.0-0.39","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","852","color_pract","rdk","121","83879","0.0-0.0-2.0-0.0-1.0-0.0-0.0-1.39","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.647058823529413","[8,17,17,16,17,17,16,17,16,18,16,16,16,18,17,19,15,17,17,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,16,17,17,17,17,16,16,18,16,17,19]","51","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","122","84380","0.0-0.0-2.0-0.0-1.0-0.0-0.0-2.39","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","876","","html-keyboard-response","123","85261","0.0-0.0-2.0-0.0-1.0-1.0"," ","<p style='font-size: 35px; color: white'>您的正确率为： 90% 。平均反应时为：747毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","124","85768","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.40","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","821","color_pract","rdk","125","86591","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.40","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.714285714285715","[20,10,16,16,18,16,18,17,17,17,17,16,16,17,16,17,18,16,17,17,17,17,17,17,17,17,16,16,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,16,17,17,16,17,17]","49","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","126","87097","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.40","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","127","87598","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.41","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","743","color_pract","rdk","128","88341","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.41","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.511111111111113","[2,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,16,17,17]","45","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","129","88842","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.41","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","130","89346","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.42","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","529","color_pract","rdk","131","89875","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.42","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.4375","[5,17,16,17,17,16,18,16,17,16,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17]","32","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","132","90383","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.42","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","133","90897","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.43","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","652","color_pract","rdk","134","91550","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.43","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.41025641025641","[3,17,17,16,17,17,16,17,17,17,16,17,17,17,17,16,17,18,15,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,16]","39","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","135","92064","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.43","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","136","92577","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.44","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","760","color_pract","rdk","137","93339","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.44","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.52173913043478","[6,16,17,17,16,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,16,17,16,17,16,17,17,17,16,17,16,17,17,17]","46","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","138","93844","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.44","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","139","94348","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.45","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","588","color_pract","rdk","140","94937","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.45","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.305555555555557","[7,12,17,16,17,16,17,17,16,18,16,17,18,16,17,16,17,17,16,17,16,17,17,17,17,16,17,17,17,16,17,17,16,17,17,16]","36","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","141","95450","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.45","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","142","95960","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.46","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","719","color_pract","rdk","143","96679","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.46","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.58139534883721","[8,17,17,17,17,17,16,17,17,17,16,17,17,17,16,17,17,17,16,17,17,17,17,16,17,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,17,17,17]","43","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","144","97194","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.46","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","145","97696","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.47","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","835","color_pract","rdk","146","98532","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.47","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.5","[4,18,16,16,17,17,17,17,17,16,17,16,17,17,16,17,17,17,17,16,17,17,17,16,17,17,16,16,16,18,17,17,17,16,17,17,16,16,17,16,17,17,17,17,17,17,17,17,17,17]","50","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","147","99046","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.47","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","148","99554","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.48","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","740","color_pract","rdk","149","100295","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.48","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.681818181818183","[12,17,17,17,17,16,17,16,17,17,16,17,17,17,17,17,17,16,16,17,17,16,17,16,17,17,17,17,16,18,17,17,17,17,17,17,17,16,17,17,17,17,16,17]","44","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","150","100796","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.48","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","151","101306","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.49","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","921","color_pract","rdk","152","102229","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.49","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.745454545454546","[11,19,16,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,15,18,16,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,16,17,17,17]","55","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","153","102737","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.49","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","154","103251","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.50","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","880","color_pract","rdk","155","104133","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.50","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.634615384615383","[12,17,16,16,18,16,17,17,17,16,16,17,17,18,17,17,16,17,17,16,18,14,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,16,18,16,17,16,17,17,17,16,17,17,16,17,16,17]","52","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","156","104642","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.50","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","157","105153","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.51","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","876","color_pract","rdk","158","106030","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.51","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.75","[14,17,17,17,16,17,17,17,15,17,17,17,18,16,19,15,16,17,17,16,18,17,17,16,16,17,17,17,17,17,17,16,17,17,16,16,17,18,15,17,17,17,18,16,17,16,18,17,17,17,17,17]","52","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","159","106541","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.51","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","160","107055","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.52","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","737","color_pract","rdk","161","107793","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.52","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.636363636363637","[11,17,18,16,17,17,17,17,16,17,17,17,17,17,16,15,17,17,17,17,17,17,17,16,17,16,17,16,17,17,17,16,17,17,17,16,17,16,17,17,17,17,16,18]","44","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","162","108298","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.52","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","163","108805","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.53","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","877","color_pract","rdk","164","109684","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.53","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5599999999999999","0","circle","black","3","2","2","16.71153846153846","[9,17,17,16,17,16,17,18,16,17,17,17,18,16,17,17,17,16,17,16,17,18,16,17,17,17,17,17,17,17,16,15,16,17,17,17,17,17,18,17,16,18,17,17,17,17,17,17,16,17,16,19]","52","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5599999999999999","0.24",""
"","null","","html-keyboard-response","165","110190","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.53","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","166","110700","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.54","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","715","color_pract","rdk","167","111417","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.54","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5599999999999999","0","circle","black","3","2","2","16.714285714285715","[15,17,17,16,17,17,18,17,17,16,18,15,17,16,16,17,18,17,17,17,16,17,17,16,17,16,16,18,16,18,17,17,16,16,17,18,15,17,16,17,17,17]","42","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5599999999999999","0.24",""
"","null","","html-keyboard-response","168","111931","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.54","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","169","112442","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.55","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","647","color_pract","rdk","170","113091","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.55","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.53846153846154","[17,5,18,16,17,17,17,17,16,17,16,17,16,18,16,17,19,15,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,16,17,17,18,15,18]","39","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","171","113600","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.55","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","172","114103","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.56","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","720","color_pract","rdk","173","114825","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.56","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.5399999999999999","0","circle","black","3","2","2","16.697674418604652","[14,17,16,16,17,17,17,17,17,17,17,17,16,16,17,17,17,17,16,17,17,17,17,16,17,17,17,16,17,17,17,17,16,17,17,16,17,17,16,17,16,16,19]","43","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.5399999999999999","0.24",""
"","null","","html-keyboard-response","174","115330","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.56","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","175","115835","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.57","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","843","color_pract","rdk","176","116680","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.57","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5199999999999999","0","circle","black","3","2","2","16.8","[15,17,17,17,17,15,17,16,18,17,16,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,16,18,16,17,17,17,17,17]","50","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5199999999999999","0.24",""
"","null","","html-keyboard-response","177","117191","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.57","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","178","117701","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.58","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","989","color_pract","rdk","179","118692","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.58","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","7.6017647737322385","0.5199999999999999","0","circle","black","3","2","2","16.74576271186441","[13,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,18,16,17,16,17,16,17,17,17,17,17,16,17,17,16,17,16,17,17,16,16,17,17,16,17,17,17,17,16,17,17,17,17,17,16,17,16,18,16,17,17,17,19]","59","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","k","","","","0.5199999999999999","0.24",""
"","null","","html-keyboard-response","180","119201","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.58","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","181","119719","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.59","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","698","color_pract","rdk","182","120418","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.59","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.51","0","circle","black","3","2","2","16.70731707317073","[13,17,17,17,16,17,16,17,18,16,16,19,16,16,18,15,16,17,18,18,16,17,15,18,18,17,15,17,17,17,17,17,16,17,17,16,17,17,17,16,18]","41","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.51","0.24",""
"","null","","html-keyboard-response","183","120929","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.59","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","184","121434","0.0-0.0-2.0-0.0-1.1-0.1-0.1-0.60","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","709","color_pract","rdk","185","122145","0.0-0.0-2.0-0.0-1.1-0.1-0.1-1.60","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","7.6017647737322385","0.51","0","circle","black","3","2","2","16.595238095238095","[20,10,16,18,15,17,18,16,17,18,16,16,17,17,17,16,17,17,16,17,17,18,15,17,15,17,16,17,16,17,17,17,17,17,16,17,17,16,17,17,16,17]","42","716","417","false","20","20","black","1","false","1","1","1440","960","rdk","d","","","","0.51","0.24",""
"","null","","html-keyboard-response","186","122661","0.0-0.0-2.0-0.0-1.1-0.1-0.1-2.60","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
