"success","rt","part","trial_type","trial_index","time_elapsed","internal_node_id","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","task","correct_responce","revs","correctNum","totalTrials","proportionColor","proportionMotion","data_label"
"","null","fixation","html-keyboard-response","322","276408","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.106","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","658","motion_pract","rdk","323","277067","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.106","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.71794871794872","[11,18,16,17,16,17,17,17,17,16,17,16,17,16,18,17,16,18,17,16,16,18,16,18,17,17,16,18,17,16,18,17,17,16,16,17,18,17,17]","39","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","324","277569","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.106","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","325","278071","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.107","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","794","motion_pract","rdk","326","278866","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.107","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.70212765957447","[13,18,16,16,17,18,17,16,17,16,17,16,18,17,16,17,16,18,17,17,16,18,17,17,17,15,18,17,16,18,16,17,15,18,17,15,18,15,17,17,16,18,16,17,16,18,17]","47","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","327","279367","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.107","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","328","279870","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.108","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","646","motion_pract","rdk","329","280517","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.108","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.060000000000000026","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.736842105263158","[15,16,16,18,17,17,17,17,17,17,17,17,16,17,17,16,17,16,16,18,15,18,16,17,17,17,16,17,17,17,17,16,18,17,15,18,17,17]","38","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.060000000000000026",""
"","null","","html-keyboard-response","330","281019","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.108","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","331","281520","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.109","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1422","motion_pract","rdk","332","282944","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.109","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.67058823529412","[12,17,15,18,17,17,17,17,16,17,17,17,16,17,17,17,17,17,15,18,16,18,17,17,16,15,17,18,17,17,16,17,17,17,17,17,16,17,17,16,17,16,17,17,16,16,18,16,17,16,17,17,17,17,16,17,17,16,17,17,18,15,17,17,17,16,17,17,17,17,17,17,18,16,16,17,17,17,16,17,15,17,17,17,15]","85","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","333","283446","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.109","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","334","283949","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.110","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","777","motion_pract","rdk","335","284727","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.110","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.782608695652176","[16,16,17,17,17,16,17,18,15,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,17,17,17]","46","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","336","285229","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.110","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","337","285732","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.111","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1334","motion_pract","rdk","338","287067","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.111","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.060000000000000026","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.7125","[13,18,17,16,17,16,16,18,16,17,17,16,18,16,18,17,15,17,17,17,17,17,17,17,15,18,17,17,16,17,17,17,17,17,17,15,18,17,16,18,16,17,17,16,17,16,17,15,18,16,18,16,16,18,17,17,16,17,16,17,18,16,16,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,15]","80","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.060000000000000026",""
"","null","","html-keyboard-response","339","287569","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.111","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","340","288072","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.112","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","686","motion_pract","rdk","341","288759","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.112","arrowleft","","false","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.060000000000000026","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.875","[21,18,17,16,17,16,18,16,17,18,16,17,16,17,16,17,16,18,17,16,17,15,18,17,16,16,18,17,16,17,17,17,16,17,17,17,16,17,16,18]","40","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.060000000000000026",""
"","null","","html-keyboard-response","342","289261","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.112","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","343","289764","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.113","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","659","motion_pract","rdk","344","290424","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.113","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.564102564102566","[12,18,16,18,15,17,17,16,16,18,15,18,16,18,16,17,17,16,17,17,16,17,16,18,16,17,17,17,15,18,16,18,16,17,16,17,15,18,16]","39","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","345","290926","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.113","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","346","291428","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.114","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","828","motion_pract","rdk","347","292257","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.114","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.755102040816325","[15,17,16,17,17,16,16,18,17,17,17,17,17,16,17,15,18,17,17,16,17,15,18,17,16,18,17,17,17,16,18,14,17,18,17,17,17,17,17,16,18,17,17,16,17,17,16,17,17]","49","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","348","292758","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.114","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","349","293261","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.115","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1164","motion_pract","rdk","350","294426","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.115","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.060000000000000026","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.782608695652176","[14,17,16,17,16,18,16,16,16,18,16,18,17,16,18,17,15,18,16,18,15,18,16,16,17,18,17,16,17,16,17,16,18,16,18,17,17,16,17,17,17,17,17,17,17,17,16,17,18,17,16,17,17,17,17,16,17,17,17,17,16,17,18,16,17,17,17,17,17]","69","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.060000000000000026",""
"","null","","html-keyboard-response","351","294928","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.115","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","352","295429","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.116","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","893","motion_pract","rdk","353","296324","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.116","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.79245283018868","[10,17,17,17,17,16,18,16,16,18,16,18,17,17,17,17,16,17,17,17,16,18,16,18,17,17,17,17,16,18,17,17,16,17,17,17,17,17,17,16,17,17,17,16,18,16,18,17,16,17,17,18,17]","53","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","354","296825","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.116","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","355","297327","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.117","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","776","motion_pract","rdk","356","298105","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.117","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.695652173913043","[11,18,16,16,17,18,16,18,17,17,16,18,16,17,17,16,17,17,17,17,15,18,17,17,17,16,17,16,16,18,17,16,16,18,15,18,17,17,16,16,18,16,18,17,16,18]","46","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","357","298607","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.117","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","358","299109","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.118","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1705","motion_pract","rdk","359","300815","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.118","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.060000000000000026","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.715686274509803","[12,17,15,18,16,18,16,16,18,17,16,17,16,17,16,17,17,17,17,17,17,16,17,16,16,17,17,17,17,17,15,18,17,17,17,17,17,16,17,17,16,17,17,17,17,16,17,15,18,17,15,18,16,16,18,17,16,18,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,16,17,16,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,16,17,16]","102","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.060000000000000026",""
"","null","","html-keyboard-response","360","301316","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.118","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","361","301819","0.0-0.0-2.0-1.1-0.2-0.2-0.2-0.119","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","648","motion_pract","rdk","362","302468","0.0-0.0-2.0-1.1-0.2-0.2-0.2-1.119","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.060000000000000026","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.789473684210527","[17,17,17,17,16,18,16,17,16,17,17,17,17,16,16,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,18,16,17,17,16]","38","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.060000000000000026",""
"","null","","html-keyboard-response","363","302970","0.0-0.0-2.0-1.1-0.2-0.2-0.2-2.119","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","364","303473","0.0-0.0-2.0-1.1-0.3-0.3-0.3-0.120","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","627","motion_pract","rdk","365","304102","0.0-0.0-2.0-1.1-0.3-0.3-0.3-1.120","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.04000000000000002","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.62162162162162","[10,17,16,17,17,17,17,16,17,18,17,17,17,17,17,17,16,17,17,17,15,18,17,15,18,16,17,17,17,17,17,16,18,16,17,17,16]","37","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.04000000000000002",""
"","null","","html-keyboard-response","366","304603","0.0-0.0-2.0-1.1-0.3-0.3-0.3-2.120","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","367","305105","0.0-0.0-2.0-1.1-0.3-0.3-0.3-0.121","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","685","motion_pract","rdk","368","305793","0.0-0.0-2.0-1.1-0.3-0.3-0.3-1.121","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.04000000000000002","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.682926829268293","[11,16,18,17,17,16,17,17,16,17,18,17,17,16,18,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,16,16,17]","41","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.04000000000000002",""
"","null","","html-keyboard-response","369","306294","0.0-0.0-2.0-1.1-0.3-0.3-0.3-2.121","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","370","306796","0.0-0.0-2.0-1.1-0.3-0.3-0.3-0.122","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","922","motion_pract","rdk","371","307720","0.0-0.0-2.0-1.1-0.3-0.3-0.3-1.122","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.060000000000000026","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.8","[21,14,18,17,17,16,17,17,17,17,16,18,17,16,17,17,17,16,17,16,18,17,17,17,16,16,17,16,17,16,17,17,17,17,17,16,17,16,17,17,16,18,17,16,17,16,17,17,17,17,17,17,17,17,15]","55","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.060000000000000026",""
"","null","","html-keyboard-response","372","308222","0.0-0.0-2.0-1.1-0.3-0.3-0.3-2.122","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","373","308725","0.0-0.0-2.0-1.1-0.3-0.3-0.3-0.123","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1056","motion_pract","rdk","374","309782","0.0-0.0-2.0-1.1-0.3-0.3-0.3-1.123","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.060000000000000026","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.903225806451612","[23,17,16,18,16,18,16,18,17,17,16,18,17,17,15,19,14,17,18,17,16,17,18,15,18,17,17,17,16,17,17,17,17,16,17,16,17,16,18,17,17,16,18,16,17,17,16,18,16,16,18,15,18,17,17,16,16,17,17,18,15,17]","62","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.060000000000000026",""
"","null","","html-keyboard-response","375","310284","0.0-0.0-2.0-1.1-0.3-0.3-0.3-2.123","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","376","310786","0.0-0.0-2.0-1.1-0.3-0.3-0.3-0.124","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1267","motion_pract","rdk","377","312054","0.0-0.0-2.0-1.1-0.3-0.3-0.3-1.124","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.763157894736842","[11,17,17,17,16,18,17,17,17,17,16,16,17,17,16,18,15,18,16,18,16,17,17,16,17,17,17,17,15,18,17,16,18,17,17,15,18,17,17,17,17,17,17,17,17,16,18,17,16,17,17,16,18,17,16,18,17,17,17,16,18,17,17,16,17,17,15,17,18,17,15,17,17,17,17,17]","76","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","378","312556","0.0-0.0-2.0-1.1-0.3-0.3-0.3-2.124","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","379","313059","0.0-0.0-2.0-1.1-0.3-0.3-0.3-0.125","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","662","motion_pract","rdk","380","313722","0.0-0.0-2.0-1.1-0.3-0.3-0.3-1.125","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.08000000000000003","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.897435897435898","[20,16,16,18,17,16,17,17,17,17,16,17,17,17,18,16,18,17,16,16,17,17,16,17,17,16,18,17,16,17,16,16,17,17,17,17,17,18,17]","39","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowRight","","","","0.6","0.08000000000000003",""
"","null","","html-keyboard-response","381","314224","0.0-0.0-2.0-1.1-0.3-0.3-0.3-2.125","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","382","314727","0.0-0.0-2.0-1.1-0.3-0.3-0.3-0.126","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","1643","motion_pract","rdk","383","316372","0.0-0.0-2.0-1.1-0.3-0.3-0.3-1.126","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.060000000000000026","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","8.30724145902618","circle","black","3","2","2","16.836734693877553","[17,17,17,17,17,17,16,17,17,16,17,17,17,17,15,17,17,18,17,15,17,17,17,16,17,16,17,17,17,17,17,18,16,17,17,17,17,17,17,17,17,18,15,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,18,16,17,17,17,17,17,15,18,17,17,17,17,17,17,17,16,17,17,17,15,17,18,17,17,17,16,17,17,17,16,18,17,15,18,17,17,17,16]","98","716","358.5","false","20","20","black","1","false","1","1","1440","900","rdk","ArrowLeft","","","","0.6","0.060000000000000026",""
"","null","","html-keyboard-response","384","316873","0.0-0.0-2.0-1.1-0.3-0.3-0.3-2.126","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","385","317375","0.0-0.0-2.0-1.1-0.3-0.3-0.3-0.127","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
