"success","rt","part","trial_type","trial_index","time_elapsed","internal_node_id","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","task","correct_responce","revs","correctNum","totalTrials","proportionColor","proportionMotion","data_label"
"","null","","html-keyboard-response","1746","1958602","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.91","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1747","1959103","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.92","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","724","motion_pract","rdk","1748","1959828","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.92","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.14000000000000007","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.172413793103448","[3,8,9,8,8,8,9,8,8,9,8,9,8,8,9,8,9,8,9,8,9,8,8,9,8,8,8,9,8,8,8,8,9,9,8,9,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,9,8,9,8,8,8,8,8]","87","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.14000000000000007",""
"","null","","html-keyboard-response","1749","1960329","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.92","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1750","1960843","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.93","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","702","motion_pract","rdk","1751","1961546","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.93","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.16000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.214285714285714","[6,8,8,9,8,8,9,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,9,8,9,8,8,9,10,6,8,9,8,8,9,8,9,8,8,9,8,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,8,9,8,9,8,8,8,9,8,8,8,9,8,8,9,8,8,8,8,9,8,8]","84","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.16000000000000006",""
"","null","","html-keyboard-response","1752","1962047","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.93","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1753","1962548","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.94","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","445","motion_pract","rdk","1754","1962995","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.94","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.16000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.26923076923077","[11,8,8,8,8,9,8,9,8,8,8,8,8,8,9,8,8,8,8,9,8,8,8,8,8,8,9,8,8,9,9,7,9,8,8,8,8,8,8,8,8,9,8,9,8,8,8,8,9,8,9,8]","52","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.16000000000000006",""
"","null","","html-keyboard-response","1755","1963496","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.94","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1756","1963998","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.95","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","648","motion_pract","rdk","1757","1964646","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.95","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.14000000000000007","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.217948717948717","[5,8,8,8,8,9,8,8,9,8,9,8,8,8,8,9,8,8,9,8,9,8,8,8,8,9,8,9,8,8,8,8,8,8,8,9,9,9,8,8,8,8,8,8,8,9,8,8,9,8,8,9,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,9,8,9,8,8,9,8,8,9,8,8]","78","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.14000000000000007",""
"","null","","html-keyboard-response","1758","1965148","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.95","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1759","1965650","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.96","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","895","motion_pract","rdk","1760","1966547","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.96","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.14000000000000007","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.166666666666666","[2,6,8,8,8,8,8,9,9,8,8,9,8,8,8,8,9,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,9,8,9,8,8,9,8,9,8,9,8,9,8,9,8,8,8,9,8,9,8,8,8,8,9,8,9,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,9,8,8,8,8,9]","108","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.14000000000000007",""
"","null","","html-keyboard-response","1761","1967048","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.96","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1762","1967550","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.97","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","549","motion_pract","rdk","1763","1968100","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.97","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.12000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.166666666666666","[3,9,8,9,8,9,8,8,8,9,8,8,8,8,9,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,9,8,9,8,8,8,8,8,8,9,8,8,9,8,8,9,8,9,8,9,8,8,8,8,9,8,8,8,9,8,8,8]","66","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.12000000000000006",""
"","null","","html-keyboard-response","1764","1968602","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.97","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1765","1969103","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.98","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","931","motion_pract","rdk","1766","1970034","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.98","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.12000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.207207207207206","[8,8,8,8,9,8,9,8,8,9,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,9,8,8,8,9,8,8,8,8,8,8,9,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,9,8,9,8,8,8,8,9,9,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,9,8,9,8,8,8,9,8,9,8,8,8,9,8,8,8,8,8,8,9]","111","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.12000000000000006",""
"","null","","html-keyboard-response","1767","1970536","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.98","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1768","1971037","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.99","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","980","motion_pract","rdk","1769","1972018","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.99","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.14000000000000007","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.205128205128204","[5,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,9,8,8,9,8,8,9,8,9,9,8,9,8,9,8,8,8,8,9,8,8,8,8,9,8,8,8,8,9,9,8,8,8,8,8,8,9,8,9,8,9,8,9,8,9,8,8,9,8,8,8,8,9,9,9,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,9]","117","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.14000000000000007",""
"","null","","html-keyboard-response","1770","1972520","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.99","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1771","1973021","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.100","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","703","motion_pract","rdk","1772","1973724","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.100","arrowleft","","false","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.14000000000000007","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.285714285714286","[7,9,8,9,8,8,9,8,9,8,9,8,8,8,8,8,8,8,9,8,8,8,8,9,9,8,8,8,9,8,8,8,8,9,9,8,8,8,8,9,8,8,9,8,9,9,8,8,8,9,8,8,8,8,9,9,8,8,8,9,8,8,8,9,8,8,8,8,9,8,8,8,9,8,8,8,8,8,9,8,8,9,9,8]","84","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.14000000000000007",""
"","null","","html-keyboard-response","1773","1974226","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.100","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1774","1974727","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.101","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","506","motion_pract","rdk","1775","1975234","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.101","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.16000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.333333333333334","[13,8,9,8,9,8,8,9,8,8,8,8,9,8,8,8,8,9,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,9,8,8,8,8,9,8,9,8,9,8,8,9,8,8,9,8,9]","60","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.16000000000000006",""
"","null","","html-keyboard-response","1776","1975735","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.101","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1777","1976236","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.102","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","624","motion_pract","rdk","1778","1976860","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.102","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.16000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.253333333333334","[4,9,9,8,8,8,9,8,8,8,9,8,8,8,8,9,8,9,8,9,8,9,9,7,8,9,9,8,8,9,8,8,8,8,9,9,8,8,8,9,8,9,9,8,8,8,8,8,8,9,8,9,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,9,8,9,8,8,9]","75","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.16000000000000006",""
"","null","","html-keyboard-response","1779","1977361","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.102","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1780","1977863","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.103","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","570","motion_pract","rdk","1781","1978434","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.103","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.14000000000000007","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.130434782608695","[2,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,9,8,8,8,9,8,8,8,9,8,9,9,8,8,8,8,9,8,8,8,8,8,9,8,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,9,8]","69","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.14000000000000007",""
"","null","","html-keyboard-response","1782","1978935","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.103","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1783","1979437","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.104","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","549","motion_pract","rdk","1784","1979988","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.104","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.14000000000000007","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.181818181818182","[7,4,8,8,8,8,9,8,8,8,8,8,9,8,9,9,8,9,8,9,8,8,8,9,9,8,8,9,9,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,8,8,8,9,8,8,9,8]","66","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.14000000000000007",""
"","null","","html-keyboard-response","1785","1980489","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.104","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1786","1980997","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.105","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","469","motion_pract","rdk","1787","1981468","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.105","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.12000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.070175438596491","[1,7,8,9,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,8,9,8,9,8,8,8,8,8,8,9,8,8,9,8,8,8,8,9,9,8,9,8,8,9,8,8,8,8]","57","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.12000000000000006",""
"","null","","html-keyboard-response","1788","1981969","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.105","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1789","1982471","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.106","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","539","motion_pract","rdk","1790","1983011","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.106","arrowleft","","true","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.12000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.107692307692307","[3,8,8,8,9,8,8,8,9,8,8,8,8,8,9,8,8,9,8,8,8,8,9,8,8,8,9,8,8,8,8,9,8,8,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,9,8,9]","65","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.12000000000000006",""
"","null","","html-keyboard-response","1791","1983512","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.106","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1792","1984014","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.107","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","733","motion_pract","rdk","1793","1984747","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.107","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.10000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.181818181818182","[2,9,8,8,9,8,8,9,8,8,9,8,8,8,9,8,8,9,8,9,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,9,8,9,8,8,8,9,8,9,8,8,8,8,9,8,9,8,8,8,8,8,9,8,9,9,8,9,8,8,8,8,8,9,8,8,9,8,8,8,8,8]","88","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.10000000000000006",""
"","null","","html-keyboard-response","1794","1985247","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.107","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1795","1985749","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.108","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","671","motion_pract","rdk","1796","1986420","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.108","arrowright","","true","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.10000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.2625","[9,7,9,9,8,8,8,8,9,8,8,8,9,9,8,8,8,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,9,8,8,8,8,9,8,8,8,8,8,9,9,8,9,8,8,8,9,8,8,8,8,8,8,8,9,8,9,8,8,8,8,9,8,9,8,9,9,8,8,8,8,9,8,8,8,8]","80","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.10000000000000006",""
"","null","","html-keyboard-response","1797","1986923","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.108","null","<p style='font-size: 60px; color: green'>正确!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1798","1987424","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.109","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","762","motion_pract","rdk","1799","1988187","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.109","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.08000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.241758241758241","[7,8,8,8,8,8,8,9,8,8,8,8,8,9,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8,8,9,8,9,8,8,8,9,8,9,8,8,9,9,8,8,8,9,8,8,8,8,8,9,8,8,9,8,9,8,8,8,8,9,8,8,8,8,8,9,8,9,8,8,8,8,9,9,8,8,9,8,9,8,8,8,9,8]","91","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.08000000000000006",""
"","null","","html-keyboard-response","1800","1988688","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.109","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1801","1989190","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.110","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","529","motion_pract","rdk","1802","1989723","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.110","arrowleft","","false","[""ArrowLeft"",""ArrowRight""]","ArrowRight","3000","true","1","100","0","0.10000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.222222222222221","[6,8,8,8,8,8,9,8,8,8,9,8,8,9,9,8,9,8,8,8,9,8,9,8,8,9,8,8,8,9,8,8,8,9,8,8,8,8,9,8,8,8,8,9,8,9,8,8,8,8,8,9,8,8,8,8,9,8,8,8,8,9,8]","63","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowRight","","","","0.55","0.10000000000000006",""
"","null","","html-keyboard-response","1803","1990225","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.110","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","null","fixation","html-keyboard-response","1804","1990726","0.0-0.0-3.0-1.1-0.2-0.2-0.2-0.111","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","541","motion_pract","rdk","1805","1991267","0.0-0.0-3.0-1.1-0.2-0.2-0.2-1.111","arrowright","","false","[""ArrowLeft"",""ArrowRight""]","ArrowLeft","3000","true","1","100","180","0.12000000000000006","0","5.7","1","-1","3","600","600","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""white""]","0","0","10.926935956097704","circle","black","3","2","2","8.23076923076923","[6,8,8,9,8,8,8,8,9,8,8,8,8,9,8,8,8,9,8,9,8,9,8,8,9,8,9,8,8,8,8,8,8,9,8,8,8,8,8,9,8,8,9,8,9,8,9,8,8,9,8,8,8,9,8,8,9,8,8,8,8,8,8,8,9]","65","776","400","false","20","20","black","1","false","1","1","1552","970","rdk","ArrowLeft","","","","0.55","0.12000000000000006",""
"","null","","html-keyboard-response","1806","1991768","0.0-0.0-3.0-1.1-0.2-0.2-0.2-2.111","null","<p style='font-size: 60px; color: red'>错误!</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
