"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","part","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","correct_response","data_label","task","difficulty","isMatch","association"
"","","","","","html-keyboard-response","1395","2442968","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.29","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1396","2444147","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.29","677","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.725","[11,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17]","40","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1397","2445167","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.30","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1398","2446723","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.30","1053","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.77777777777778","[10,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,16,17,17,17,17,17,17,17,17,17,16,16]","63","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1399","2447735","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.31","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1400","2449059","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.31","808","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.666666666666668","[12,17,17,16,17,17,17,17,16,17,16,17,17,16,17,17,16,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,16,17,17,16,17]","48","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","1","","self"
"","","","","","html-keyboard-response","1401","2450084","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.32","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1402","2451635","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.32","1049","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.857142857142858","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17]","63","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","1","","self"
"","","","","","html-keyboard-response","1403","2452652","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.33","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1404","2453938","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.33","771","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.73913043478261","[11,17,17,17,17,17,18,16,17,16,17,17,16,17,17,17,16,18,17,17,16,17,17,17,16,17,17,17,17,15,17,17,17,17,18,17,16,17,17,17,17,17,17,17,17,17]","46","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1405","2454967","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.34","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1406","2456195","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.34","725","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.86046511627907","[11,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","43","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","1","","self"
"","","","","","html-keyboard-response","1407","2457219","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.35","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1408","2458485","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.35","750","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.822222222222223","[11,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,18]","45","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1409","2459501","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.36","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1410","2460675","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.36","672","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.825","[11,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","40","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","1","","self"
"","","","","","html-keyboard-response","1411","2461701","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.37","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1412","2462947","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.37","744","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.818181818181817","[11,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17]","44","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1413","2463967","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.38","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1414","2465331","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.38","858","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.745098039215687","[7,16,18,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","51","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1415","2466351","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.39","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1416","2467619","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.39","766","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.804347826086957","[10,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17]","46","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","1","","self"
"","","","","","html-keyboard-response","1417","2468634","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.40","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1418","2469907","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.40","770","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.76086956521739","[11,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,16]","46","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1419","2470934","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.41","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1420","2472291","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.41","854","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.823529411764707","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17]","51","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","1","","self"
"","","","","","html-keyboard-response","1421","2473317","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.42","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1422","2474563","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.42","740","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.65909090909091","[7,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,15,17,17,17,17,17]","44","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1423","2475584","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.43","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1424","2476771","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.43","684","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.658536585365855","[10,17,16,17,17,17,18,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,15,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,16]","41","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","1","","self"
"","","","","","html-keyboard-response","1425","2477801","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.44","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1426","2479091","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.44","788","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.76595744680851","[10,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17]","47","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1427","2480118","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.45","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1428","2481555","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.45","935","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.821428571428573","[11,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17]","56","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","1","","self"
"","","","","","html-keyboard-response","1429","2482569","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.46","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1430","2483843","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.46","770","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.58695652173913","[7,16,17,17,17,18,17,17,17,16,17,17,16,17,17,17,17,15,17,17,17,18,17,17,16,16,17,16,17,16,17,18,17,16,17,16,16,17,17,17,17,17,18,16,17,17]","46","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","1","","other"
"","","","","","html-keyboard-response","1431","2484868","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-0.47","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1432","2486339","0.0-6.0-1.0-0.0-5.0-0.0-0.0-4.0-1.47","969","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.64","0","circle","black","3","2","2","16.810344827586206","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17]","58","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","1","","self"
"","","","","","html-keyboard-response","1433","2489856","0.0-6.0-1.0-0.0-5.0-0.0-0.0-5.0","null","","null","<p style='font-size: 35px; color: white'>本组测试中，您的正确率为： 100% ，平均反应时为：802毫秒。</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1434","2491299","0.0-6.0-1.0-0.0-5.0-0.0-0.0-6.0","931","instruction_rest"," ","
      <div style=""text-align: center; color: white; padding: 35px; font-size: 35px"">
        <p>恭喜您，已完成 2/4</p>
        <p>请休息一下，若准备好可按空格键继续</p>
      </div>
    ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1435","2492318","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-0.0","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1436","2494115","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-1.0","1281","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.51","0","circle","black","3","2","2","16.710526315789473","[12,16,17,17,17,17,17,18,17,17,16,17,17,17,17,17,16,17,16,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,16,17,17,17,16,17,16,17,17,15,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,16,17,16,17,17,17,17,16,17,17,16]","76","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","4","","self"
"","","","","","html-keyboard-response","1437","2495120","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-0.1","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1438","2496643","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-1.1","1009","RDK","d","","false","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.51","0","circle","black","3","2","2","16.766666666666666","[13,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,15,17,17,17,17,17,18,16,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,16,17,16,17,17,16,17,17]","60","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","4","","other"
"","","","","","html-keyboard-response","1439","2497668","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-0.2","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1440","2499235","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-1.2","1065","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.51","0","circle","black","3","2","2","16.8125","[10,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17]","64","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","4","","self"
"","","","","","html-keyboard-response","1441","2500252","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-0.3","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1442","2501685","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-1.3","916","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.51","0","circle","black","3","2","2","16.69090909090909","[12,17,17,17,17,16,17,17,17,16,17,17,16,17,17,17,17,16,17,17,17,16,17,17,16,17,17,16,17,17,17,17,17,16,17,16,16,17,17,17,17,17,17,16,17,17,16,17,17,16,17,17,17,17,18]","55","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","4","","other"
"","","","","","html-keyboard-response","1443","2502701","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-0.4","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1444","2504067","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-1.4","863","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.51","0","circle","black","3","2","2","16.78846153846154","[10,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17]","52","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","4","","self"
"","","","","","html-keyboard-response","1445","2505085","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-0.5","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1446","2506371","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-1.5","784","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.51","0","circle","black","3","2","2","16.659574468085108","[9,18,16,17,17,17,16,17,17,17,16,18,16,16,17,17,17,16,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17]","47","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","4","","other"
"","","","","","html-keyboard-response","1447","2507402","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-0.6","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1448","2508723","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-1.6","818","RDK","d","","true","[""d"",""k""]","d","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","11","0.51","0","circle","black","3","2","2","16.591836734693878","[9,17,17,16,17,18,17,16,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,16,17,17,16,17,17,16,17,16,17,17,17,17,16,17,17,17,17,16,17,16,17,17,17,16,17]","49","965","360","false","20","20","black","1","false","1","1","1820","630","d","","response","4","","self"
"","","","","","html-keyboard-response","1449","2509751","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-0.7","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1450","2511075","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-1.7","822","RDK","k","","true","[""d"",""k""]","k","3000","true","1","100","0","0","0","5.7","1","-1","3","550","550","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","11","0.51","0","circle","black","3","2","2","16.816326530612244","[11,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17]","49","965","360","false","20","20","black","1","false","1","1","1820","630","k","","response","4","","other"
"","","","","","html-keyboard-response","1451","2512102","0.0-6.0-1.0-0.0-5.0-0.0-0.0-7.0-0.8","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
