"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","part","response","stimulus","correct","choices","correct_choice","trial_duration","response_ends_trial","number_of_apertures","number_of_dots","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_color_final","color_change_delay","target_color_proportion","motion_change_delay","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","correct_response","data_label","task","difficulty","isMatch","association"
"","","","","","html-keyboard-response","990","1748882","0.0-6.0-1.0-0.0-3.0-1.0-0.0-18.0","1056","instruction_rest"," ","
      <div style=""text-align: center; color: white; padding: 35px; font-size: 35px"">
        <p>恭喜您，已完成 6/8</p>
        <p>请休息一下，若准备好可按空格键继续</p>
      </div>
    ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","991","1749904","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.0","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","992","1752098","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.0","1688","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.92079207920792","[16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16]","101","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","self"
"","","","","","html-keyboard-response","993","1753114","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.1","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","994","1754498","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.1","882","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.830188679245282","[10,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17]","53","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","other"
"","","","","","html-keyboard-response","995","1755500","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.2","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","996","1757314","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.2","1309","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.670886075949365","[4,18,16,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,16,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17]","79","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","self"
"","","","","","html-keyboard-response","997","1758330","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.3","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","998","1759890","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.3","1057","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.80952380952381","[9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17]","63","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","other"
"","","","","","html-keyboard-response","999","1760913","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.4","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1000","1762706","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.4","1278","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.88157894736842","[15,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16]","76","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","other"
"","","","","","html-keyboard-response","1001","1763730","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.5","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1002","1765634","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.5","1401","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.857142857142858","[9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17]","84","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","other"
"","","","","","html-keyboard-response","1003","1766663","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.6","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1004","1768482","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.6","1312","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.670886075949365","[5,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,16,17,17,16,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,16,17,17,17,17,17,16,18,16,17,16,17,17,17,17,17,16,17,17,16,17]","79","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","self"
"","","","","","html-keyboard-response","1005","1769497","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.7","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1006","1771538","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.7","1532","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.76086956521739","[3,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17]","92","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","self"
"","","","","","html-keyboard-response","1007","1772563","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.8","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1008","1774306","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.8","1237","match_RDK","j","","false","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.783783783783782","[7,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16]","74","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","self"
"","","","","","html-keyboard-response","1009","1775330","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.9","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1010","1777538","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.9","1705","match_RDK","f","","false","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.892156862745097","[9,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","102","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","self"
"","","","","","html-keyboard-response","1011","1778564","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.10","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1012","1779954","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.10","885","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.735849056603772","[7,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","53","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","other"
"","","","","","html-keyboard-response","1013","1780980","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.11","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1014","1782658","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.11","1167","match_RDK","f","","false","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.685714285714287","[4,14,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","70","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","other"
"","","","","","html-keyboard-response","1015","1783681","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.12","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1016","1785522","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.12","1339","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.8875","[10,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","80","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","self"
"","","","","","html-keyboard-response","1017","1786532","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.13","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1018","1788674","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.13","1641","match_RDK","j","","false","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.846938775510203","[10,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","98","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","other"
"","","","","","html-keyboard-response","1019","1789682","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.14","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1020","1791714","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.14","1531","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.858695652173914","[9,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17]","92","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","self"
"","","","","","html-keyboard-response","1021","1792730","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.15","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1022","1795058","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.15","1825","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.844036697247706","[9,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17]","109","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","other"
"","","","","","html-keyboard-response","1023","1796067","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.16","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1024","1797970","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.16","1387","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.843373493975903","[10,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17]","83","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","self"
"","","","","","html-keyboard-response","1025","1798981","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.17","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1026","1800866","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.17","1373","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.902439024390244","[16,17,17,17,17,16,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16]","82","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","self"
"","","","","","html-keyboard-response","1027","1801897","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.18","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1028","1804258","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.18","1847","match_RDK","j","","false","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.90909090909091","[15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17]","110","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","other"
"","","","","","html-keyboard-response","1029","1805280","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.19","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1030","1807474","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.19","1691","match_RDK","f","","false","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.89108910891089","[9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","101","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","other"
"","","","","","html-keyboard-response","1031","1808496","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.20","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1032","1809794","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.20","790","match_RDK","f","","true","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.729166666666668","[5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","48","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","self"
"","","","","","html-keyboard-response","1033","1810814","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.21","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1034","1812498","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.21","1175","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.661971830985916","[4,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16]","71","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","other"
"","","","","","html-keyboard-response","1035","1813513","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.22","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1036","1815170","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.22","1141","match_RDK","j","","true","[""f"",""j""]","j","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(225, 50%, 50%)"",""hsl(0, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.91176470588235","[13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17]","68","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","mismatch","self"
"","","","","","html-keyboard-response","1037","1816196","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.23","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","rdk","1038","1818242","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-1.23","1535","match_RDK","j","","false","[""f"",""j""]","f","3000","true","1","100","0","0","0","5","1","-1","3","500","500","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","[""hsl(0, 50%, 50%)"",""hsl(225, 50%, 50%)""]","9","0.53","0","circle","black","3","2","2","16.66304347826087","[2,17,17,16,17,17,17,16,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,16,17,16,17,17,17,17,16,17,16,17,17,16]","92","957","250","false","20","20","black","1","false","1","1","1820","630","","","response","4","match","other"
"","","","","","html-keyboard-response","1039","1819263","0.0-6.0-1.0-0.0-3.0-1.0-0.0-19.0-0.24","null","fixation","null","<p style='font-size: 48px; color: white'>+</p >","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
